"","sitename","date","pm25count","pm25","latitude","longitude"
"3467","43. Rajshahi, Thakurmara2",2022-09-13 01:00:00,4,6.75,24.3955383,88.5699585
"3468","43. Rajshahi, Thakurmara2",2022-09-13 02:00:00,3,NA,24.3955383,88.5699585
"3469","43. Rajshahi, Thakurmara2",2022-09-13 03:00:00,4,4,24.3955383,88.5699585
"3470","43. Rajshahi, Thakurmara2",2022-09-13 04:00:00,3,NA,24.3955383,88.5699585
"3471","43. Rajshahi, Thakurmara2",2022-09-13 05:00:00,4,4.75,24.3955383,88.5699585
"3472","43. Rajshahi, Thakurmara2",2022-09-13 06:00:00,4,2.25,24.3955383,88.5699585
"3473","43. Rajshahi, Thakurmara2",2022-09-13 07:00:00,4,3,24.3955383,88.5699585
"3474","43. Rajshahi, Thakurmara2",2022-09-13 08:00:00,4,5,24.3955383,88.5699585
"3475","43. Rajshahi, Thakurmara2",2022-09-13 09:00:00,4,13,24.3955383,88.5699585
"3476","43. Rajshahi, Thakurmara2",2022-09-13 10:00:00,NA,NA,NA,NA
"3477","43. Rajshahi, Thakurmara2",2022-09-13 11:00:00,1,8,24.3955383,88.5699585
"3478","43. Rajshahi, Thakurmara2",2022-09-13 12:00:00,4,38.75,24.3955383,88.5699585
"3479","43. Rajshahi, Thakurmara2",2022-09-13 13:00:00,4,39.75,24.3955383,88.5699585
"3480","43. Rajshahi, Thakurmara2",2022-09-13 14:00:00,4,20,24.3955383,88.5699585
"3481","43. Rajshahi, Thakurmara2",2022-09-13 15:00:00,4,12.5,24.3955383,88.5699585
"3482","43. Rajshahi, Thakurmara2",2022-09-13 16:00:00,3,15,24.3955383,88.5699585
"3483","43. Rajshahi, Thakurmara2",2022-09-13 17:00:00,2,25,24.3955383,88.5699585
"3484","43. Rajshahi, Thakurmara2",2022-09-13 18:00:00,4,35,24.3955383,88.5699585
"3485","43. Rajshahi, Thakurmara2",2022-09-13 19:00:00,4,30.25,24.3955383,88.5699585
"3486","43. Rajshahi, Thakurmara2",2022-09-13 20:00:00,1,NA,24.3955383,88.5699585
"3487","43. Rajshahi, Thakurmara2",2022-09-13 21:00:00,4,28.5,24.3955383,88.5699585
"3488","43. Rajshahi, Thakurmara2",2022-09-13 22:00:00,4,20.75,24.3955383,88.5699585
"3489","43. Rajshahi, Thakurmara2",2022-09-13 23:00:00,4,13,24.3955383,88.5699585
"3490","43. Rajshahi, Thakurmara2",2022-09-14 00:00:00,4,8.5,24.3955383,88.5699585
"3491","43. Rajshahi, Thakurmara2",2022-09-14 01:00:00,4,8.75,24.3955383,88.5699585
"3492","43. Rajshahi, Thakurmara2",2022-09-14 02:00:00,4,9,24.3955383,88.5699585
"3493","43. Rajshahi, Thakurmara2",2022-09-14 03:00:00,4,9,24.3955383,88.5699585
"3494","43. Rajshahi, Thakurmara2",2022-09-14 04:00:00,4,10.25,24.3955383,88.5699585
"3495","43. Rajshahi, Thakurmara2",2022-09-14 05:00:00,4,11,24.3955383,88.5699585
"3496","43. Rajshahi, Thakurmara2",2022-09-14 06:00:00,3,11.3333333333333,24.3955383,88.5699585
"3497","43. Rajshahi, Thakurmara2",2022-09-14 07:00:00,4,12.25,24.3955383,88.5699585
"3498","43. Rajshahi, Thakurmara2",2022-09-14 08:00:00,4,21,24.3955383,88.5699585
"3499","43. Rajshahi, Thakurmara2",2022-09-14 09:00:00,4,40.25,24.3955383,88.5699585
"3500","43. Rajshahi, Thakurmara2",2022-09-14 10:00:00,2,68,24.3955383,88.5699585
"3501","43. Rajshahi, Thakurmara2",2022-09-14 11:00:00,4,49,24.3955383,88.5699585
"3502","43. Rajshahi, Thakurmara2",2022-09-14 12:00:00,4,32.25,24.3955383,88.5699585
"3503","43. Rajshahi, Thakurmara2",2022-09-14 13:00:00,4,143.75,24.3955383,88.5699585
"3504","43. Rajshahi, Thakurmara2",2022-09-14 14:00:00,4,55.5,24.3955383,88.5699585
"3505","43. Rajshahi, Thakurmara2",2022-09-14 15:00:00,4,30,24.3955383,88.5699585
"3506","43. Rajshahi, Thakurmara2",2022-09-14 16:00:00,4,10.75,24.3955383,88.5699585
"3507","43. Rajshahi, Thakurmara2",2022-09-14 17:00:00,4,11,24.3955383,88.5699585
"3508","43. Rajshahi, Thakurmara2",2022-09-14 18:00:00,2,NA,24.3955383,88.5699585
"3509","43. Rajshahi, Thakurmara2",2022-09-14 19:00:00,4,47,24.3955383,88.5699585
"3510","43. Rajshahi, Thakurmara2",2022-09-14 20:00:00,4,28.25,24.3955383,88.5699585
"3511","43. Rajshahi, Thakurmara2",2022-09-14 21:00:00,4,16,24.3955383,88.5699585
"3512","43. Rajshahi, Thakurmara2",2022-09-14 22:00:00,3,NA,24.3955383,88.5699585
"3513","43. Rajshahi, Thakurmara2",2022-09-14 23:00:00,4,11.25,24.3955383,88.5699585
"3514","43. Rajshahi, Thakurmara2",2022-09-15 00:00:00,4,14,24.3955383,88.5699585
"3515","43. Rajshahi, Thakurmara2",2022-09-15 01:00:00,4,12.75,24.3955383,88.5699585
"3516","43. Rajshahi, Thakurmara2",2022-09-15 02:00:00,4,13.25,24.3955383,88.5699585
"3517","43. Rajshahi, Thakurmara2",2022-09-15 03:00:00,4,19,24.3955383,88.5699585
"3518","43. Rajshahi, Thakurmara2",2022-09-15 04:00:00,4,18.5,24.3955383,88.5699585
"3519","43. Rajshahi, Thakurmara2",2022-09-15 05:00:00,4,17,24.3955383,88.5699585
"3520","43. Rajshahi, Thakurmara2",2022-09-15 06:00:00,4,17.75,24.3955383,88.5699585
"3521","43. Rajshahi, Thakurmara2",2022-09-15 07:00:00,4,44.25,24.3955383,88.5699585
"3522","43. Rajshahi, Thakurmara2",2022-09-15 08:00:00,4,83.75,24.3955383,88.5699585
"3523","43. Rajshahi, Thakurmara2",2022-09-15 09:00:00,4,29.5,24.3955383,88.5699585
"3524","43. Rajshahi, Thakurmara2",2022-09-15 10:00:00,3,41.3333333333333,24.3955383,88.5699585
"3525","43. Rajshahi, Thakurmara2",2022-09-15 11:00:00,2,40,24.3955383,88.5699585
"3526","43. Rajshahi, Thakurmara2",2022-09-15 12:00:00,3,50,24.3955383,88.5699585
"3527","43. Rajshahi, Thakurmara2",2022-09-15 13:00:00,3,56.3333333333333,24.3955383,88.5699585
"3528","43. Rajshahi, Thakurmara2",2022-09-15 14:00:00,4,43.5,24.3955383,88.5699585
"3529","43. Rajshahi, Thakurmara2",2022-09-15 15:00:00,4,33.75,24.3955383,88.5699585
"3530","43. Rajshahi, Thakurmara2",2022-09-15 16:00:00,1,31,24.3955383,88.5699585
"3531","43. Rajshahi, Thakurmara2",2022-09-15 17:00:00,NA,NA,NA,NA
"3532","43. Rajshahi, Thakurmara2",2022-09-15 18:00:00,NA,NA,NA,NA
"3533","43. Rajshahi, Thakurmara2",2022-09-15 19:00:00,2,NA,24.3955383,88.5699585
"3534","43. Rajshahi, Thakurmara2",2022-09-15 20:00:00,NA,NA,NA,NA
"3535","43. Rajshahi, Thakurmara2",2022-09-15 21:00:00,NA,NA,NA,NA
"3536","43. Rajshahi, Thakurmara2",2022-09-15 22:00:00,2,21,24.3955383,88.5699585
"3537","43. Rajshahi, Thakurmara2",2022-09-15 23:00:00,3,14,24.3955383,88.5699585
"3538","43. Rajshahi, Thakurmara2",2022-09-16 00:00:00,4,10.75,24.3955383,88.5699585
"3539","43. Rajshahi, Thakurmara2",2022-09-16 01:00:00,2,9.5,24.3955383,88.5699585
"3540","43. Rajshahi, Thakurmara2",2022-09-16 02:00:00,3,9.33333333333333,24.3955383,88.5699585
"3541","43. Rajshahi, Thakurmara2",2022-09-16 03:00:00,3,9.66666666666667,24.3955383,88.5699585
"3542","43. Rajshahi, Thakurmara2",2022-09-16 04:00:00,4,10,24.3955383,88.5699585
"3543","43. Rajshahi, Thakurmara2",2022-09-16 05:00:00,4,10,24.3955383,88.5699585
"3544","43. Rajshahi, Thakurmara2",2022-09-16 06:00:00,4,10,24.3955383,88.5699585
"3545","43. Rajshahi, Thakurmara2",2022-09-16 07:00:00,4,10.5,24.3955383,88.5699585
"3546","43. Rajshahi, Thakurmara2",2022-09-16 08:00:00,4,24.75,24.3955383,88.5699585
"3547","43. Rajshahi, Thakurmara2",2022-09-16 09:00:00,4,71.75,24.3955383,88.5699585
"3548","43. Rajshahi, Thakurmara2",2022-09-16 10:00:00,4,50.25,24.3955383,88.5699585
"3549","43. Rajshahi, Thakurmara2",2022-09-16 11:00:00,4,29.25,24.3955383,88.5699585
"3550","43. Rajshahi, Thakurmara2",2022-09-16 12:00:00,4,42.75,24.3955383,88.5699585
"3551","43. Rajshahi, Thakurmara2",2022-09-16 13:00:00,1,41,24.3955383,88.5699585
"3552","43. Rajshahi, Thakurmara2",2022-09-16 14:00:00,4,33.5,24.3955383,88.5699585
"3553","43. Rajshahi, Thakurmara2",2022-09-16 15:00:00,4,25.5,24.3955383,88.5699585
"3554","43. Rajshahi, Thakurmara2",2022-09-16 16:00:00,4,20.75,24.3955383,88.5699585
"3555","43. Rajshahi, Thakurmara2",2022-09-16 17:00:00,3,21,24.3955383,88.5699585
"3556","43. Rajshahi, Thakurmara2",2022-09-16 18:00:00,2,20,24.3955383,88.5699585
"3557","43. Rajshahi, Thakurmara2",2022-09-16 19:00:00,4,28,24.3955383,88.5699585
"3558","43. Rajshahi, Thakurmara2",2022-09-16 20:00:00,NA,NA,NA,NA
"3559","43. Rajshahi, Thakurmara2",2022-09-16 21:00:00,2,42.5,24.3955383,88.5699585
"3560","43. Rajshahi, Thakurmara2",2022-09-16 22:00:00,4,42.75,24.3955383,88.5699585
"3561","43. Rajshahi, Thakurmara2",2022-09-16 23:00:00,2,38.5,24.3955383,88.5699585
"3562","43. Rajshahi, Thakurmara2",2022-09-17 00:00:00,2,33,24.3955383,88.5699585
"3563","43. Rajshahi, Thakurmara2",2022-09-17 01:00:00,4,26.5,24.3955383,88.5699585
"3564","43. Rajshahi, Thakurmara2",2022-09-17 02:00:00,4,24,24.3955383,88.5699585
"3565","43. Rajshahi, Thakurmara2",2022-09-17 03:00:00,3,NA,24.3955383,88.5699585
"3566","43. Rajshahi, Thakurmara2",2022-09-17 04:00:00,4,22,24.3955383,88.5699585
"3567","43. Rajshahi, Thakurmara2",2022-09-17 05:00:00,4,21,24.3955383,88.5699585
"3568","43. Rajshahi, Thakurmara2",2022-09-17 06:00:00,4,20,24.3955383,88.5699585
"3569","43. Rajshahi, Thakurmara2",2022-09-17 07:00:00,4,20.75,24.3955383,88.5699585
"3570","43. Rajshahi, Thakurmara2",2022-09-17 08:00:00,3,27.6666666666667,24.3955383,88.5699585
"3571","43. Rajshahi, Thakurmara2",2022-09-17 09:00:00,2,44.5,24.3955383,88.5699585
"3572","43. Rajshahi, Thakurmara2",2022-09-17 10:00:00,4,48,24.3955383,88.5699585
"3573","43. Rajshahi, Thakurmara2",2022-09-17 11:00:00,2,54,24.3955383,88.5699585
"3574","43. Rajshahi, Thakurmara2",2022-09-17 12:00:00,2,65,24.3955383,88.5699585
"3575","43. Rajshahi, Thakurmara2",2022-09-17 13:00:00,NA,NA,NA,NA
"3576","43. Rajshahi, Thakurmara2",2022-09-17 14:00:00,2,35.5,24.3955383,88.5699585
"3577","43. Rajshahi, Thakurmara2",2022-09-17 15:00:00,4,35.25,24.3955383,88.5699585
"3578","43. Rajshahi, Thakurmara2",2022-09-17 16:00:00,4,27,24.3955383,88.5699585
"3579","43. Rajshahi, Thakurmara2",2022-09-17 17:00:00,NA,NA,NA,NA
"3580","43. Rajshahi, Thakurmara2",2022-09-17 18:00:00,4,33.75,24.3955383,88.5699585
"3581","43. Rajshahi, Thakurmara2",2022-09-17 19:00:00,4,34,24.3955383,88.5699585
"3582","43. Rajshahi, Thakurmara2",2022-09-17 20:00:00,4,38.75,24.3955383,88.5699585
"3583","43. Rajshahi, Thakurmara2",2022-09-17 21:00:00,4,44.25,24.3955383,88.5699585
"3584","43. Rajshahi, Thakurmara2",2022-09-17 22:00:00,4,39.25,24.3955383,88.5699585
"3585","43. Rajshahi, Thakurmara2",2022-09-17 23:00:00,4,43,24.3955383,88.5699585
"3586","43. Rajshahi, Thakurmara2",2022-09-18 00:00:00,4,33.25,24.3955383,88.5699585
"3587","43. Rajshahi, Thakurmara2",2022-09-18 01:00:00,4,14.75,24.3955383,88.5699585
"3588","43. Rajshahi, Thakurmara2",2022-09-18 02:00:00,4,5.75,24.3955383,88.5699585
"3589","43. Rajshahi, Thakurmara2",2022-09-18 03:00:00,4,4.25,24.3955383,88.5699585
"3590","43. Rajshahi, Thakurmara2",2022-09-18 04:00:00,4,4,24.3955383,88.5699585
"3591","43. Rajshahi, Thakurmara2",2022-09-18 05:00:00,4,4,24.3955383,88.5699585
"3592","43. Rajshahi, Thakurmara2",2022-09-18 06:00:00,4,7.5,24.3955383,88.5699585
"3593","43. Rajshahi, Thakurmara2",2022-09-18 07:00:00,4,19.75,24.3955383,88.5699585
"3594","43. Rajshahi, Thakurmara2",2022-09-18 08:00:00,4,25.5,24.3955383,88.5699585
"3595","43. Rajshahi, Thakurmara2",2022-09-18 09:00:00,4,25.75,24.3955383,88.5699585
"3596","43. Rajshahi, Thakurmara2",2022-09-18 10:00:00,4,35.5,24.3955383,88.5699585
"3597","43. Rajshahi, Thakurmara2",2022-09-18 11:00:00,4,45.75,24.3955383,88.5699585
"3598","43. Rajshahi, Thakurmara2",2022-09-18 12:00:00,4,44.25,24.3955383,88.5699585
"3599","43. Rajshahi, Thakurmara2",2022-09-18 13:00:00,4,40.5,24.3955383,88.5699585
"3600","43. Rajshahi, Thakurmara2",2022-09-18 14:00:00,4,40.25,24.3955383,88.5699585
"3601","43. Rajshahi, Thakurmara2",2022-09-18 15:00:00,4,24.75,24.3955383,88.5699585
"3602","43. Rajshahi, Thakurmara2",2022-09-18 16:00:00,4,21.5,24.3955383,88.5699585
"3603","43. Rajshahi, Thakurmara2",2022-09-18 17:00:00,4,22,24.3955383,88.5699585
"3604","43. Rajshahi, Thakurmara2",2022-09-18 18:00:00,3,NA,24.3955383,88.5699585
"3605","43. Rajshahi, Thakurmara2",2022-09-18 19:00:00,4,40,24.3955383,88.5699585
"3606","43. Rajshahi, Thakurmara2",2022-09-18 20:00:00,4,37.75,24.3955383,88.5699585
"3607","43. Rajshahi, Thakurmara2",2022-09-18 21:00:00,4,42.25,24.3955383,88.5699585
"3608","43. Rajshahi, Thakurmara2",2022-09-18 22:00:00,4,43.5,24.3955383,88.5699585
"3609","43. Rajshahi, Thakurmara2",2022-09-18 23:00:00,4,32.25,24.3955383,88.5699585
"3610","43. Rajshahi, Thakurmara2",2022-09-19 00:00:00,4,28.25,24.3955383,88.5699585
"3611","43. Rajshahi, Thakurmara2",2022-09-19 01:00:00,4,26.75,24.3955383,88.5699585
"3612","43. Rajshahi, Thakurmara2",2022-09-19 02:00:00,4,26,24.3955383,88.5699585
"3613","43. Rajshahi, Thakurmara2",2022-09-19 03:00:00,4,26,24.3955383,88.5699585
"3614","43. Rajshahi, Thakurmara2",2022-09-19 04:00:00,4,27.25,24.3955383,88.5699585
"3615","43. Rajshahi, Thakurmara2",2022-09-19 05:00:00,4,30.75,24.3955383,88.5699585
"3616","43. Rajshahi, Thakurmara2",2022-09-19 06:00:00,4,36,24.3955383,88.5699585
"3617","43. Rajshahi, Thakurmara2",2022-09-19 07:00:00,4,55.25,24.3955383,88.5699585
"3618","43. Rajshahi, Thakurmara2",2022-09-19 08:00:00,2,84,24.3955383,88.5699585
"3619","43. Rajshahi, Thakurmara2",2022-09-19 09:00:00,4,67,24.3955383,88.5699585
"3620","43. Rajshahi, Thakurmara2",2022-09-19 10:00:00,4,45.5,24.3955383,88.5699585
"3621","43. Rajshahi, Thakurmara2",2022-09-19 11:00:00,3,NA,24.3955383,88.5699585
"3622","43. Rajshahi, Thakurmara2",2022-09-19 12:00:00,4,44.5,24.3955383,88.5699585
"3623","43. Rajshahi, Thakurmara2",2022-09-19 13:00:00,4,45.5,24.3955383,88.5699585
"3624","43. Rajshahi, Thakurmara2",2022-09-19 14:00:00,3,NA,24.3955383,88.5699585
"3625","43. Rajshahi, Thakurmara2",2022-09-19 15:00:00,4,16.5,24.3955383,88.5699585
"3626","43. Rajshahi, Thakurmara2",2022-09-19 16:00:00,4,8.25,24.3955383,88.5699585
"3627","43. Rajshahi, Thakurmara2",2022-09-19 17:00:00,3,NA,24.3955383,88.5699585
"3628","43. Rajshahi, Thakurmara2",2022-09-19 18:00:00,4,11.75,24.3955383,88.5699585
"3629","43. Rajshahi, Thakurmara2",2022-09-19 19:00:00,4,18.5,24.3955383,88.5699585
"3630","43. Rajshahi, Thakurmara2",2022-09-19 20:00:00,4,19.5,24.3955383,88.5699585
"3631","43. Rajshahi, Thakurmara2",2022-09-19 21:00:00,4,19.75,24.3955383,88.5699585
"3632","43. Rajshahi, Thakurmara2",2022-09-19 22:00:00,4,17.25,24.3955383,88.5699585
"3633","43. Rajshahi, Thakurmara2",2022-09-19 23:00:00,4,15.75,24.3955383,88.5699585
"3634","43. Rajshahi, Thakurmara2",2022-09-20 00:00:00,4,11,24.3955383,88.5699585
"3635","43. Rajshahi, Thakurmara2",2022-09-20 01:00:00,4,5.5,24.3955383,88.5699585
"3636","43. Rajshahi, Thakurmara2",2022-09-20 02:00:00,4,3.75,24.3955383,88.5699585
"3637","43. Rajshahi, Thakurmara2",2022-09-20 03:00:00,4,3,24.3955383,88.5699585
"3638","43. Rajshahi, Thakurmara2",2022-09-20 04:00:00,4,5.25,24.3955383,88.5699585
"3639","43. Rajshahi, Thakurmara2",2022-09-20 05:00:00,4,5.75,24.3955383,88.5699585
"3640","43. Rajshahi, Thakurmara2",2022-09-20 06:00:00,1,12,24.3955383,88.5699585
"3641","43. Rajshahi, Thakurmara2",2022-09-20 07:00:00,NA,NA,NA,NA
"3642","43. Rajshahi, Thakurmara2",2022-09-20 08:00:00,3,21,24.3955383,88.5699585
"3643","43. Rajshahi, Thakurmara2",2022-09-20 09:00:00,2,16.5,24.3955383,88.5699585
"3644","43. Rajshahi, Thakurmara2",2022-09-20 10:00:00,4,27.25,24.3955383,88.5699585
"3645","43. Rajshahi, Thakurmara2",2022-09-20 11:00:00,3,35.6666666666667,24.3955383,88.5699585
"3646","43. Rajshahi, Thakurmara2",2022-09-20 12:00:00,4,49.5,24.3955383,88.5699585
"3647","43. Rajshahi, Thakurmara2",2022-09-20 13:00:00,4,31.75,24.3955383,88.5699585
"3648","43. Rajshahi, Thakurmara2",2022-09-20 14:00:00,4,20,24.3955383,88.5699585
"3649","43. Rajshahi, Thakurmara2",2022-09-20 15:00:00,4,8.75,24.3955383,88.5699585
"3650","43. Rajshahi, Thakurmara2",2022-09-20 16:00:00,3,8.66666666666667,24.3955383,88.5699585
"3651","43. Rajshahi, Thakurmara2",2022-09-20 17:00:00,4,7.5,24.3955383,88.5699585
"3652","43. Rajshahi, Thakurmara2",2022-09-20 18:00:00,4,6,24.3955383,88.5699585
"3653","43. Rajshahi, Thakurmara2",2022-09-20 19:00:00,4,10,24.3955383,88.5699585
"3654","43. Rajshahi, Thakurmara2",2022-09-20 20:00:00,4,10.5,24.3955383,88.5699585
"3655","43. Rajshahi, Thakurmara2",2022-09-20 21:00:00,4,11.75,24.3955383,88.5699585
"3656","43. Rajshahi, Thakurmara2",2022-09-20 22:00:00,4,8.75,24.3955383,88.5699585
"3657","43. Rajshahi, Thakurmara2",2022-09-20 23:00:00,4,7.25,24.3955383,88.5699585
"3658","43. Rajshahi, Thakurmara2",2022-09-21 00:00:00,4,7.5,24.3955383,88.5699585
"3659","43. Rajshahi, Thakurmara2",2022-09-21 01:00:00,4,7,24.3955383,88.5699585
"3660","43. Rajshahi, Thakurmara2",2022-09-21 02:00:00,4,6.75,24.3955383,88.5699585
"3661","43. Rajshahi, Thakurmara2",2022-09-21 03:00:00,4,6,24.3955383,88.5699585
"3662","43. Rajshahi, Thakurmara2",2022-09-21 04:00:00,4,6.5,24.3955383,88.5699585
"3663","43. Rajshahi, Thakurmara2",2022-09-21 05:00:00,2,7,24.3955383,88.5699585
"3664","43. Rajshahi, Thakurmara2",2022-09-21 06:00:00,4,8.75,24.3955383,88.5699585
"3665","43. Rajshahi, Thakurmara2",2022-09-21 07:00:00,4,19.75,24.3955383,88.5699585
"3666","43. Rajshahi, Thakurmara2",2022-09-21 08:00:00,4,35.25,24.3955383,88.5699585
"3667","43. Rajshahi, Thakurmara2",2022-09-21 09:00:00,4,32,24.3955383,88.5699585
"3668","43. Rajshahi, Thakurmara2",2022-09-21 10:00:00,2,20.5,24.3955383,88.5699585
"3669","43. Rajshahi, Thakurmara2",2022-09-21 11:00:00,2,16,24.3955383,88.5699585
"3670","43. Rajshahi, Thakurmara2",2022-09-21 12:00:00,4,34,24.3955383,88.5699585
"3671","43. Rajshahi, Thakurmara2",2022-09-21 13:00:00,4,25.25,24.3955383,88.5699585
"3672","43. Rajshahi, Thakurmara2",2022-09-21 14:00:00,4,18,24.3955383,88.5699585
"3673","43. Rajshahi, Thakurmara2",2022-09-21 15:00:00,4,14,24.3955383,88.5699585
"3674","43. Rajshahi, Thakurmara2",2022-09-21 16:00:00,4,11.25,24.3955383,88.5699585
"3675","43. Rajshahi, Thakurmara2",2022-09-21 17:00:00,4,11.75,24.3955383,88.5699585
"3676","43. Rajshahi, Thakurmara2",2022-09-21 18:00:00,3,13.3333333333333,24.3955383,88.5699585
"3677","43. Rajshahi, Thakurmara2",2022-09-21 19:00:00,2,14.5,24.3955383,88.5699585
"3678","43. Rajshahi, Thakurmara2",2022-09-21 20:00:00,4,13.75,24.3955383,88.5699585
"3679","43. Rajshahi, Thakurmara2",2022-09-21 21:00:00,4,13.75,24.3955383,88.5699585
"3680","43. Rajshahi, Thakurmara2",2022-09-21 22:00:00,4,15,24.3955383,88.5699585
"3681","43. Rajshahi, Thakurmara2",2022-09-21 23:00:00,4,14,24.3955383,88.5699585
"3682","43. Rajshahi, Thakurmara2",2022-09-22 00:00:00,4,14.75,24.3955383,88.5699585
"3683","43. Rajshahi, Thakurmara2",2022-09-22 01:00:00,4,14.5,24.3955383,88.5699585
"3684","43. Rajshahi, Thakurmara2",2022-09-22 02:00:00,4,15.5,24.3955383,88.5699585
"3685","43. Rajshahi, Thakurmara2",2022-09-22 03:00:00,4,15.75,24.3955383,88.5699585
"3686","43. Rajshahi, Thakurmara2",2022-09-22 04:00:00,4,15,24.3955383,88.5699585
"3687","43. Rajshahi, Thakurmara2",2022-09-22 05:00:00,4,14.75,24.3955383,88.5699585
"3688","43. Rajshahi, Thakurmara2",2022-09-22 06:00:00,4,13.25,24.3955383,88.5699585
"3689","43. Rajshahi, Thakurmara2",2022-09-22 07:00:00,4,14.5,24.3955383,88.5699585
"3690","43. Rajshahi, Thakurmara2",2022-09-22 08:00:00,4,21.25,24.3955383,88.5699585
"3691","43. Rajshahi, Thakurmara2",2022-09-22 09:00:00,4,16.5,24.3955383,88.5699585
"3692","43. Rajshahi, Thakurmara2",2022-09-22 10:00:00,4,27.5,24.3955383,88.5699585
"3693","43. Rajshahi, Thakurmara2",2022-09-22 11:00:00,4,27,24.3955383,88.5699585
"3694","43. Rajshahi, Thakurmara2",2022-09-22 12:00:00,4,33.25,24.3955383,88.5699585
"3695","43. Rajshahi, Thakurmara2",2022-09-22 13:00:00,4,27,24.3955383,88.5699585
"3696","43. Rajshahi, Thakurmara2",2022-09-22 14:00:00,4,18,24.3955383,88.5699585
"3697","43. Rajshahi, Thakurmara2",2022-09-22 15:00:00,4,13.25,24.3955383,88.5699585
"3698","43. Rajshahi, Thakurmara2",2022-09-22 16:00:00,4,11.25,24.3955383,88.5699585
"3699","43. Rajshahi, Thakurmara2",2022-09-22 17:00:00,1,12,24.3955383,88.5699585
"3700","43. Rajshahi, Thakurmara2",2022-09-22 18:00:00,4,13.25,24.3955383,88.5699585
"3701","43. Rajshahi, Thakurmara2",2022-09-22 19:00:00,4,17.25,24.3955383,88.5699585
"3702","43. Rajshahi, Thakurmara2",2022-09-22 20:00:00,3,18,24.3955383,88.5699585
"3703","43. Rajshahi, Thakurmara2",2022-09-22 21:00:00,4,20.5,24.3955383,88.5699585
"3704","43. Rajshahi, Thakurmara2",2022-09-22 22:00:00,4,21.25,24.3955383,88.5699585
"3705","43. Rajshahi, Thakurmara2",2022-09-22 23:00:00,4,22.5,24.3955383,88.5699585
"3706","43. Rajshahi, Thakurmara2",2022-09-23 00:00:00,4,26.5,24.3955383,88.5699585
"3707","43. Rajshahi, Thakurmara2",2022-09-23 01:00:00,4,26.25,24.3955383,88.5699585
"3708","43. Rajshahi, Thakurmara2",2022-09-23 02:00:00,4,23.5,24.3955383,88.5699585
"3709","43. Rajshahi, Thakurmara2",2022-09-23 03:00:00,4,19.5,24.3955383,88.5699585
"3710","43. Rajshahi, Thakurmara2",2022-09-23 04:00:00,4,17.5,24.3955383,88.5699585
"3711","43. Rajshahi, Thakurmara2",2022-09-23 05:00:00,4,18,24.3955383,88.5699585
"3712","43. Rajshahi, Thakurmara2",2022-09-23 06:00:00,4,17.25,24.3955383,88.5699585
"3713","43. Rajshahi, Thakurmara2",2022-09-23 07:00:00,4,19,24.3955383,88.5699585
"3714","43. Rajshahi, Thakurmara2",2022-09-23 08:00:00,4,24.25,24.3955383,88.5699585
"3715","43. Rajshahi, Thakurmara2",2022-09-23 09:00:00,4,27,24.3955383,88.5699585
"3716","43. Rajshahi, Thakurmara2",2022-09-23 10:00:00,4,31.25,24.3955383,88.5699585
"3717","43. Rajshahi, Thakurmara2",2022-09-23 11:00:00,4,37.5,24.3955383,88.5699585
"3718","43. Rajshahi, Thakurmara2",2022-09-23 12:00:00,4,45.75,24.3955383,88.5699585
"3719","43. Rajshahi, Thakurmara2",2022-09-23 13:00:00,4,39.75,24.3955383,88.5699585
"3720","43. Rajshahi, Thakurmara2",2022-09-23 14:00:00,4,29.25,24.3955383,88.5699585
"3721","43. Rajshahi, Thakurmara2",2022-09-23 15:00:00,2,NA,24.3955383,88.5699585
"3722","43. Rajshahi, Thakurmara2",2022-09-23 16:00:00,4,23.25,24.3955383,88.5699585
"3723","43. Rajshahi, Thakurmara2",2022-09-23 17:00:00,4,24,24.3955383,88.5699585
"3724","43. Rajshahi, Thakurmara2",2022-09-23 18:00:00,3,29,24.3955383,88.5699585
"3725","43. Rajshahi, Thakurmara2",2022-09-23 19:00:00,3,40,24.3955383,88.5699585
"3726","43. Rajshahi, Thakurmara2",2022-09-23 20:00:00,4,37.75,24.3955383,88.5699585
"3727","43. Rajshahi, Thakurmara2",2022-09-23 21:00:00,4,31.25,24.3955383,88.5699585
"3728","43. Rajshahi, Thakurmara2",2022-09-23 22:00:00,4,30,24.3955383,88.5699585
"3729","43. Rajshahi, Thakurmara2",2022-09-23 23:00:00,3,30.6666666666667,24.3955383,88.5699585
"3730","43. Rajshahi, Thakurmara2",2022-09-24 00:00:00,4,29.75,24.3955383,88.5699585
"3731","43. Rajshahi, Thakurmara2",2022-09-24 01:00:00,4,29.5,24.3955383,88.5699585
"3732","43. Rajshahi, Thakurmara2",2022-09-24 02:00:00,4,25.25,24.3955383,88.5699585
"3733","43. Rajshahi, Thakurmara2",2022-09-24 03:00:00,4,22.75,24.3955383,88.5699585
"3734","43. Rajshahi, Thakurmara2",2022-09-24 04:00:00,3,NA,24.3955383,88.5699585
